,Unnamed: 0,smiles,BBClass,is_train,BBB_Martins
740,1022,O[C@](CCN1CCCCC1)(c1ccccc1)C1CCCCC1,1,True,0.9871275544166564
741,1023,N#Cc1ccsc1C1=Nc2ccc(Cl)cc2NC(=O)C1,1,True,0.9366783261299132
742,1024,CN=C1CN(O)[C@@H](c2ccccc2)c2cc(Cl)ccc2N1,1,True,0.9871327757835388
743,1025,Cc1cc(ccn1)c2cc(n3c(c2)nc(n3)c4ccccn4)N,1,True,0.6705456972122192
744,1027,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,1,True,0.998012399673462
745,1028,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,1,True,0.99731525182724
746,1029,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1,True,0.9987939476966858
747,1031,CCNC1=Nc2ccc(Cl)cc2C(c2ccccc2)S1,1,True,0.981109380722046
748,1032,CCN=C1Nc2ccc(Cl)cc2[C@@H](c2ccccc2)S1,1,True,0.9877738118171692
749,1033,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,1,True,0.9332177400588988
750,1034,CN1C2CC(OC(=O)[C@@H](CO)c3ccccc3)CC1C1OC12,1,True,0.8692126274108887
751,1035,C[C@@H](Cc1ccc(O)cc1)N[C@@H](O)Cc1cc(O)cc(O)c1,1,True,0.0900463715195655
752,1037,CN1C2CCC1CC(OC(=O)C(C)(CO)c1ccccc1)C2,1,True,0.8688936591148376
753,1038,CN(C)CCO[C@@](C)(c1ccccc1)c1ccc(Cl)cc1,1,True,0.947328007221222
754,1040,C[C@H]1C=C(C=C([C@H]1C(=O)OC)O)Nc2cccc(c2)N(=O)=O,1,True,0.7836288690567017
755,1042,CCS(=O)(=O)[C@H]1[C@H](c2ccc3c(c2)OCO3)C1(C#N)C#N,1,True,0.9577204942703248
756,1046,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,1,True,0.9659654140472412
757,1047,Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,1,True,0.988762593269348
758,1048,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,1,True,0.9686022520065308
759,1051,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,1,True,0.9958562970161438
760,1054,CN1(=O)[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)c3ccccc3,1,True,0.3081936970353126
761,1055,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,1,True,0.9735514163970947
762,1056,CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,1,True,0.9959246158599854
763,1057,CN(C)CCCn1cc(c(n1)c2ccccc2)c3ccccc3,1,True,0.971603298187256
764,1059,Cc1nc(NC(=O)C2c3ccccc3Oc3ccccc32)no1,1,True,0.9441411375999452
765,1060,CCN(C(C)=O)c1cccc(C2=CC=NC3=C(C#N)CNN23)c1,1,True,0.8760099291801453
766,1061,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,1,True,0.9692551493644714
767,1062,Cc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,1,True,0.9555749893188475
768,1063,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,1,True,0.7735837459564209
769,1064,CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,1,True,0.9962703704833984
770,1065,CN1[C@H]2CC[C@H]1CC(OC(c1ccccc1)c1ccccc1)C2,1,True,0.9833230376243592
771,1066,CC1(C)CN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,1,True,0.9949864149093628
772,1067,CN1C(=O)CCS(=O)(=O)[C@H]1c1ccc(Cl)c(Cl)c1,1,True,0.9580903887748718
773,1068,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,1,True,0.3363808512687683
774,1069,C/C(=C1/CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,1,True,0.979876983165741
775,1071,CCCC[C@@H]1C(=O)C(=O)N(c2ccccc2)N1c1ccccc1,1,True,0.9449130058288574
776,1072,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1,True,0.996084463596344
777,1073,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,1,True,0.5343283593654633
778,1074,Clc1cc(Br)cc(Cl)c1N=C1NCCN1,1,True,0.9453608870506288
779,1075,Clc1cc(Br)cc(Cl)c1NC1=NCCN1,1,True,0.9283613681793212
780,1076,COc1ccc2c(c1)c(CC(=O)O)cn2C(=O)c1ccccc1,1,True,0.727202320098877
781,1077,N/C(N=O)=C1\NNc2ccccc2N(Cc2ccccc2)C1=O,1,True,0.8294533967971802
782,1079,N=C(N=O)c1[nH][nH]c2ccccc2n(Cc2ccccc2)c1O,1,True,0.6579407393932343
783,1080,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1,True,0.9369929075241088
784,1081,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,1,True,0.8403491735458374
785,1082,COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,1,True,0.8861811995506287
786,1083,c1ccc(cc1)c2cc(c(nn2)NCCN3CCOCC3)C#N,1,True,0.9649437665939332
787,1084,Fc1ccc2[nH]c3c(c2c1)CN(CCCc1cccnc1)CC3,1,True,0.9819420218467712
788,1085,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,1,True,0.9976359486579895
789,1086,c1ccc(C2(c3ccccc3)OCC(C3CCCCN3)O2)cc1,1,True,0.969932508468628
790,1087,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,1,True,0.6215010762214661
791,1088,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,1,True,0.9851697087287904
792,1089,CC1=CN2C(CC(=O)N(C)C)=C(c3ccc(C)cc3)N[C@@H]2C=C1,1,True,0.9030582666397096
793,1091,CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,1,True,0.9187101483345032
794,1092,CCC(=O)C(c1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C,1,True,0.9051802396774292
795,1093,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,1,True,0.9977222084999084
796,1094,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,1,True,0.959852123260498
797,1096,CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1,1,True,0.9853702783584596
798,1097,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,1,True,0.9876270771026612
799,1098,OC(CN1CN=CN1)(CN1CN=CN1)c1ccc(F)cc1F,1,True,0.397742959856987
800,1100,COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1,1,True,0.7100624203681946
801,1101,C#C[C@@]1(O)C=C[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21CC,1,True,0.1315744558349251
802,1102,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3C=C[C@@]21CC,1,True,0.1351420616731047
803,1103,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCc4cc(OC)ccc4[C@@H]3CC[C@@]21C,1,True,0.205696262884885
804,1104,C=C[C@@H]1CNCC[C@@H]1CCCc1ccnc2ccc(OC)cc12,1,True,0.8740294456481934
805,1105,CN1CCC(C)(CN2c3ccccc3Sc3ccccc32)C1,1,True,0.9979457974433898
806,1108,CN(C)Cc1ccccc1Sc1cc(F)c(Cl)cc1N,1,True,0.98390029668808
807,1109,COC(=O)C[C@H](CC(C)C)c1c(O)c(C(=O)OC)c[nH]c1=O,1,True,0.6250272870063782
808,1110,Fc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,1,True,0.9798252940177916
809,1112,CN(C)C[C@H]1CO[C@@]2(O1)c1ccccc1COc1ccccc12,1,True,0.9889599442481994
810,1113,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)[C@@H]1O5,1,True,0.9953567981719972
811,1114,CN1C[C@H](CCn2c3c(c4ccccc42)C(=O)NCC3)CC1=O,1,True,0.9826354026794434
812,1115,C[C@@]12CCC3=C4CCC(=O)C=C4CC[C@@H]3[C@H]1CC[C@]2(O)CC#N,1,True,0.5973484635353088
813,1116,CCc1cc2cc(C(=O)C3CCC(OC)CC3)ccc2nc1C,1,True,0.9854728221893312
814,1117,COc1ccc(OC[C@H]2CN(C)CCC2c2ccccc2)cc1,1,True,0.9742691397666932
815,1118,Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1,1,True,0.9913996815681456
816,1119,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,1,True,0.9952202200889588
817,1120,CN(C)CCOC(c1ccccc1)c1ccccc1C(C)(C)C,1,True,0.957149851322174
818,1121,CC[C@H](O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,1,True,0.8922881841659546
819,1122,CNCCC[C@]1(c2ccccc2)SC(C)(C)c2ccccc21,1,True,0.922434651851654
820,1123,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,1,True,0.9977191686630248
821,1124,c1ccc(Cn2cc(CCc3ccncc3)c3ccccc32)cc1,1,True,0.9172877192497252
822,1128,CN=C(NC#N)NCCSCc1csc(N=C(N)N)n1,1,True,0.5037660419940948
823,1129,CNC(=NC#N)NCCSCc1csc(N=C(N)N)n1,1,True,0.5042363047599793
824,1130,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,1,True,0.9939910531044006
825,1131,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,1,True,0.990502154827118
826,1132,C#CC1(O)CCC2C3C(C)CC4=C(CCC(=O)C4)C3CCC21C,1,True,0.8802630186080933
827,1134,CN1C(=O)CN2CCc3ccccc3[C@H]2c2cc(Cl)ccc21,1,True,0.9983024716377258
828,1135,CN(C)CCC=C1c2ccccc2CNc2cc(Cl)ccc21,1,True,0.9976251244544982
829,1136,CCN(CC)C/C=C1/c2ccccc2Nc2cc(Cl)ccc21,1,True,0.9984086871147156
830,1137,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,1,True,0.9390247941017152
831,1138,COc1cccc(C(=O)CCN[C@@H](C)[C@@H](O)c2ccccc2)c1,1,True,0.5080157399177552
832,1139,CCOc1ccccc1O[C@@H](c1ccccc1)[C@H]1CNCCO1,1,True,0.9185049414634704
833,1140,CN1[C@@H]2CC[C@H]1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,1,True,0.9928068041801452
834,1141,Cc1ccc([C@H](C)NC(=O)CCSc2ccccc2)cc1C,1,True,0.8880344986915588
835,1142,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1,True,0.990663743019104
836,1143,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCNC[C@@H]1OC,1,True,0.9504103541374208
837,1144,c1cc(ccc1c2ccc(o2)/C=N\N3CC(=O)NC3=O)N(=O)=O,1,True,0.9017042517662048
838,1145,Cc1cc(nnc1NCCN2CCOCC2)c3ccc(cc3)O,1,True,0.7532994866371154
839,1146,CC1=CC(=C2C=CC(=O)C=C2)NN=C1NCCN1CCOCC1,1,True,0.8046297430992126
840,1147,C=C(C)[C@H]1CCC(C)=C[C@@H]1c1c(O)cc(CCCCC)cc1O,1,True,0.7090743660926819
841,1148,CC(=O)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3CCC12C,1,True,0.9470563292503356
842,1149,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@H]21,1,True,0.8507757902145385
843,1150,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1,True,0.9974552869796752
844,1151,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,1,True,0.8944347977638245
845,1152,Clc1ccc(N2CCN(C/C=C/c3ccccc3)CC2)nn1,1,True,0.9949407696723938
846,1153,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1,True,0.9983219981193544
847,1154,CN1CCCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1,True,0.9765292048454284
848,1155,O=C(NCCc1ccc(O)c(O)c1)C12CC3CC(CC(C3)C1)C2,1,True,0.7565732359886169
849,1157,CCc1nccn1CC(=O)N1CCCC[C@@H]1CCn1cccn1,1,True,0.9285887479782104
850,1158,CCC12CCN(CC3(O)CC3)[C@@H](Cc3ccc(O)cc31)C2(C)C,1,True,0.9885314583778382
851,1159,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,1,True,0.9864323139190674
852,1160,CN(C)CCOC1(Cc2ccccc2)CC2CCC1(C)C2(C)C,1,True,0.9969305515289306
853,1161,c1ccc(c(c1)C2=NCC(=O)Nc3c2cc(cc3)N(=O)=O)Cl,1,True,0.9902032375335692
854,1162,CN1CCC2(O)c3ccccc3Oc3ccc(Cl)cc3C2C1,1,True,0.9952432513237
855,1163,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,1,True,0.9966030597686768
856,1164,CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1,1,True,0.9664151310920716
857,1166,NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,1,True,0.9896569609642027
858,1167,CC(CF)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,1,True,0.9036238789558412
859,1168,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,1,True,0.7550707459449768
860,1169,c1ccc(cc1)c2cc(c3ccccc3n2)CCC4CCNCC4,1,True,0.982381796836853
861,1170,CC(=O)C1CC[C@H]2[C@@H]3C[C@H](O)C45CC4CCC5(C)[C@H]3CCC12C,1,True,0.9078294396400453
862,1171,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,True,0.8009554862976074
863,1172,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,1,True,0.9794092178344728
864,1174,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)C(C2)N(C)CC[C@]314,1,True,0.953044080734253
865,1175,CC[C@@H](C)[C@@H](CO)NC(=O)CCc1nnc(o1)c2ccccc2,1,True,0.6956004977226258
866,1178,CC(C)[C@H]1CC[C@@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,1,True,0.7014361500740052
867,1180,NC(=O)c1ccc(F)c2c1C[C@@H](N(C1CCC1)C1CCC1)CO2,1,True,0.9950797200202942
868,1183,CN1C(=O)[C@@H](O)N=C(c2ccccc2F)c2cc(Cl)ccc21,1,True,0.9942630887031556
869,1184,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,1,True,0.9944763779640198
870,1186,Brc1cccc(Br)c1N=C1NCCN1,1,True,0.958309268951416
871,1187,Brc1cccc(Br)c1NC1=NCCN1,1,True,0.9351887106895448
872,1191,CCc1cccc2c1N[C@@H]1[C@H]2CCOC1(CC(=O)O)CC(=O)O,1,True,0.8574875235557556
873,1192,Cn1c(C(=O)N2CCCC[C@H]2c2cccnc2)cc2ccccc21,1,True,0.9917640209197998
874,1195,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,1,True,0.9973726749420166
875,1196,CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O,1,True,0.9157196879386902
876,1197,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,1,True,0.9949650406837464
877,1198,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1,True,0.9205240726470948
878,1199,NC(=O)N1C(=O)[C@@H](C(=O)c2cccs2)c2cc(Cl)ccc21,1,True,0.985620379447937
879,1200,O=C[C@H]1[C@H](c2ccccc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,1,True,0.8521740913391114
880,1201,Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1,1,True,0.9808368682861328
881,1202,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@@H]1O,1,True,0.986688756942749
882,1203,C[C@@H](OC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)F)F,1,True,0.9939390659332276
883,1204,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,1,True,0.9780322194099428
884,1205,CN1C(C(=O)Nc2ccccn2)=Cc2sccc2S1(=O)=O,1,True,0.8347541213035583
885,1206,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CCc1ccccc1,1,True,0.9877259612083436
886,1207,C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1,1,True,0.9852221727371216
887,1208,CNc1nc(Oc2cccc(Cl)c2F)c(Cl)cc1Cl,1,True,0.9022080421447752
888,1210,CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)C[C@@H]1C,1,True,0.9341654777526855
889,1211,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,1,True,0.8133013248443604
890,1212,CCCCN/C(=C1/C=C(Cl)C=CC1=O)c1ccccc1Cl,1,True,0.9262682557106018
891,1213,CCCC/N=C(/c1cc(Cl)ccc1O)c1ccccc1Cl,1,True,0.4710099935531616
892,1214,COc1ccc2c(c1)CN(C)C[C@@H]2c1ccc(Cl)c(Cl)c1,1,True,0.9732309222221376
893,1215,COc1ccc2c(c1)C(N1CCN(C)CC1)=Cc1ccccc1O2,1,True,0.9920357942581176
894,1216,Cn1c(nc(n1)c2ccc(cc2)OC)c3cccc(c3)CN(C)C,1,True,0.9298174619674684
895,1217,O=S(=O)(c1ccc(Cl)cc1)[C@@H]1[C@H](CO)[C@H]1c1ccccc1,1,True,0.8793471455574036
896,1220,CC(Cc1ccccc1)[n+]2cc(on2)NC(=O)Nc3ccccc3,1,True,0.9677485704421998
897,1221,CC(C)OCC(COC(C)C)OCn1cnc2cnc(N)nc21,1,True,0.9618142485618592
898,1222,CN(C)c1ccc(O)c(CNc2cccc3ccc(CO)nc23)c1,1,True,0.4180383741855621
899,1223,CN1CCC[C@@H](c2nc3ccccc3n2Cc2ccc(F)cc2)C1,1,True,0.9978297352790833
900,1224,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1,1,True,0.7865848183631897
901,1225,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,1,True,0.9978506207466126
902,1227,O=[P@@]1(N(CCCl)CCCl)OCCCN1CCCl,1,True,0.9832208514213562
903,1228,c1cc(c(cc1Cl)Cl)c2ccc(nn2)N3CCC(CC3)O,1,True,0.9720682859420776
904,1229,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,1,True,0.87507004737854
905,1231,CCCC[C@@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,1,True,0.6675894975662231
906,1232,O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12,1,True,0.9687989115715028
907,1233,CCOC(=O)Cc1cc2c(c(N)n1)N=C(c1ccccc1)C(C)N2,1,True,0.9244059562683106
908,1234,c1cnccc1c2nc(on2)CCC(=O)NC[C@@H]3C[C@H]4C[C@H]3C=C4,1,True,0.9473830819129944
909,1235,C[C@H](Cc1ccccc1)N1C=C(NC(=O)Nc2ccccc2)ON1,1,True,0.944909965991974
910,1236,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1,True,0.9847520112991331
911,1240,O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,1,True,0.9992272734642028
912,1241,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,1,True,0.9989176273345948
913,1242,COCN1c2ccc(cc2C(=NCC1=O)c3ccccc3)N(=O)=O,1,True,0.9963873982429504
914,1243,O=C(OCc1ccccc1)N1CCC(CNc2ccncc2)CC1,1,True,0.97968190908432
915,1246,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,1,True,0.8502564311027527
916,1247,c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,1,True,0.9833726406097412
917,1248,Cc1ccc(O)c([C@@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,1,True,0.8499537467956543
918,1249,Cc1ncc2n1-c3ccc(cc3C(=NC2)c4ccccc4F)Cl,1,True,0.980596923828125
919,1250,CN(=O)(C)CC/C=C\1/c2ccccc2C=Cc3c1cccc3Cl,1,True,0.9500632762908936
920,1251,CN(C)Cc1ccc(o1)c2cccc(c2)NC3C(=CC=N3)N(=O)=O,1,True,0.9349988460540772
921,1252,CC[C@@H](c1ccc(c(c1)C)C)NC(=O)c2ccc(c(c2)C)N(=O)=O,1,True,0.8924695372581481
922,1259,Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,1,True,0.9895233154296876
923,1260,CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,1,True,0.9933711767196656
924,1261,CC(C)(Oc1ccc(CCNC(=O)c2ccccc2)cc1)C(=O)O,1,True,0.3512555778026581
925,1262,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,1,True,0.9886536240577698
926,1263,COc1ccc([C@H]2[C@H](C#N)[C@@H]2S(=O)(=O)c2ccc(C)cc2)cc1,1,True,0.8619918584823608
927,1265,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,1,True,0.7790682196617127
928,1266,Cn1c2ccccc2c(n1)CC(=O)NC3CC[N+]4(CCCC3C4)C,1,True,0.8254216432571411
929,1267,CC[C@H](NC(=O)CCSc1ccccc1)c1ccc(C)c(C)c1,1,True,0.877239465713501
930,1268,CC[C@H](NC(=O)[C@@H](C)Sc1ccccc1)c1ccc(C)cc1C,1,True,0.8239152431488037
931,1270,CC(C)NC1C2CCC(CC2)C1(O)c1ccc(Cl)c(Cl)c1,1,True,0.9701197504997252
932,1277,COc1cc2c(cc1OC)C(c1cccc(Cl)c1)=NN=C(C)C2,1,True,0.8952930212020874
933,1278,C1CC(CCC1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)N(=O)=O,1,True,0.7973236322402955
934,1279,CCC(=O)N(c1ccc(Cl)c(Cl)c1)[C@H]1CCC[C@@H]1N(C)C,1,True,0.9950496673583984
935,1280,Fc1ccc([C@@H]2CCNCC2COc2ccc3c(c2)OCO3)cc1,1,True,0.9890939235687256
936,1281,O=C1CCC(=O)N1C[C@H]1CC[C@H]2CN(c3ncccn3)CCN2C1,1,True,0.9911870002746582
937,1282,COc1ccc2c(c1)[C@](O)(CCCN(C)C)c1ccccc1S2,1,True,0.9469139337539672
938,1283,COc1ccccc1CCCNC(=O)CCSc1ccccc1,1,True,0.8771865844726563
939,1284,Cc1ccc(OCCNC(=O)[C@@H](C)SCc2ccccc2)cc1,1,True,0.6205484628677368
940,1286,C[C@H]1C(=O)Nc2ccc(cc2C(=N1)c3ccccc3Cl)N(=O)=O,1,True,0.987925624847412
941,1287,CN1C(=O)CN(C(N)=O)[C@@H](c2ccccc2)c2cc(Cl)ccc21,1,True,0.9883178830146788
942,1288,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cccc3c2OCC3)C1,1,True,0.9629096150398254
943,1289,CN(C)CCCn1c2ccc(cc2n(c1=O)c3ccccc3)Cl,1,True,0.9699936985969544
944,1290,CC(C)N1CCN(c2ccc(I)cc2)CC1,1,True,0.9954455375671388
945,1291,CC(=O)NCCCN1CCN(c2cc(Cl)ccc2Cl)CC1,1,True,0.9897089838981628
946,1292,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,1,True,0.8883740544319153
947,1293,Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1,1,True,0.9887547492980956
948,1294,Cc1cc2c(s1)=Nc1ccc(F)cc1NC=2N1CCN(C)CC1,1,True,0.9850377559661864
949,1295,O=C(CCN1C(=O)CC2(CCCC2)C1=O)NC[C@@H]1C[C@H]2C=C[C@@H]1C2,1,True,0.9813984990119934
950,1297,C[C@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,1,True,0.9891145825386048
951,1298,CCCCCCN1CCC(C(=O)N(C)CC)(c2ccccc2)CC1,1,True,0.9906633973121644
952,1299,NS(=O)(=O)c1cc(Cl)cc(NCc2ccco2)c1C(=O)O,1,True,0.1246717736124992
953,1300,C[C@@H]([C@](O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O,1,True,0.9060401797294616
954,1301,NC[C@@H]1[C@@H](c2ccc3c(c2)OCO3)[C@@H]1S(=O)(=O)c1ccccc1,1,True,0.9587522983551026
955,1303,CNCc1ccc(cc1)C(=O)Nc2cc(ccc2N)c3ccccc3,1,True,0.8016232371330261
956,1304,Cc1ccc(S(=O)(=O)[C@H]2[C@H](C(N)=S)[C@@H]2c2ccccc2)cc1,1,True,0.858815324306488
957,1305,CN/C(=C\N(=O)=O)/NCCSCc1csc(n1)CN(C)C,1,True,0.726860237121582
958,1306,c1cc(CN2CCCCC2)cc(OCCCNc2nccs2)c1,1,True,0.980232834815979
959,1307,Clc1ccc([C@@H](OCCN2CCOCC2)c2ccccc2)cc1,1,True,0.9396041750907898
960,1308,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1,True,0.9958787202835084
961,1309,CN(C)CCOC1=Cc2cc(Cl)ccc2Sc2ccccc21,1,True,0.9957992553710936
962,1310,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,1,True,0.2702001959085464
963,1311,CCC(=O)N[C@@H]1C(=O)NC(=O)NC1=NC[C@H](O)[C@H](O)[C@H](O)CO,1,True,0.6231979846954345
964,1312,COC(=O)C[C@H](c1cccnc1)c1c(O)c(C(=O)OC)c[nH]c1=O,1,True,0.4255902349948883
965,1313,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,1,True,0.7517289161682129
966,1314,Cc1cc(nnc1N2CCN(CC2)c3ncccn3)c4ccccc4,1,True,0.960174322128296
967,1316,CC(=O)[C@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@H](O)CC[C@@]4(C)[C@H]3C(=O)C[C@@]12C,1,True,0.9555025577545166
968,1317,CC(=O)[C@H]1CC[C@@H]2[C@H]3CC[C@@H]4C[C@@](C)(O)CC[C@@]4(C)[C@H]3CC[C@]12C,1,True,0.690986442565918
969,1318,COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,1,True,0.9658770084381104
970,1319,CN(C)CCO[C@@H](c1ccccc1)c1ccc(Br)cc1,1,True,0.968924641609192
971,1320,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,1,True,0.99366637468338
972,1321,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)[C@@H]2C)no1,1,True,0.4868553876876831
973,1322,Cc1ncsc1CCC(=O)N[C@@H](c1cnn(C)c1)C1CC(O)C1,1,True,0.6032869517803192
974,1323,NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,1,True,0.881654930114746
975,1324,NC(=O)CCCN/C(=C1\C=C(F)C=CC1=O)c1ccc(Cl)cc1,1,True,0.97139014005661
976,1325,CN1C(=O)[C@@H](O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,1,True,0.9943989038467408
977,1326,CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,1,True,0.9947062373161316
978,1327,CN1c2ccc(Cl)cc2C(c2ccccc2Cl)=NC[C@@H]1CO,1,True,0.9936705708503724
